member_id,name,gender,email,phone,fav_drink,birthdate,member_since,level,recent_visit,recency,frequency,monetary
1221,Minnie,F,Minnie.gi@rosemail.com,0681428492,Bubble Tea,1993-06-02,2023-06-04,silver,2024-11-26 13:19:00,34.0,44.0,7185.0
1222,Ribbot,M,Ribbot.eq@carnationmail.com,0825968205,Iced Latte,1994-07-08,2023-06-07,silver,2024-12-11 18:01:00,19.0,36.0,5470.0
1223,Raddle,M,Raddle.vf@tulipmail.com,0925819102,Bubble Tea,1972-12-19,2023-06-02,silver,2024-12-09 18:18:00,21.0,48.0,8045.0
1224,Lalida,F,Lalida.hs@lilymail.com,0903287338,Yuzu Tea,1969-01-01,2023-06-07,silver,2024-12-17 15:52:00,13.0,40.0,6720.0
1225,Merry,F,Merry.db@daffodilmail.com,0955858719,Bubble Tea,1988-12-22,2023-06-03,silver,2024-12-11 13:05:00,19.0,39.0,5775.0
1226,Jack,M,Jack.vg@rosemail.com,0846299829,Bubble Tea,1976-10-15,2023-06-06,gold,2024-12-16 12:43:00,14.0,50.0,7980.0
1227,Gigi,F,Gigi.br@rosemail.com,0859801242,Bubble Tea,1993-08-01,2023-06-09,silver,2024-12-29 19:31:00,1.0,44.0,8160.0
1228,O'Hare,M,O'Hare.vg@lilymail.com,0901912645,Bubble Tea,2006-11-06,2023-06-07,silver,2024-12-13 08:15:00,17.0,45.0,6435.0
1229,Gun,M,Gun.jr@lilymail.com,0965053592,Bubble Tea,2008-09-22,2023-06-08,silver,2024-11-23 07:32:00,37.0,49.0,7490.0
1230,Nui,F,Nui.to@daisymail.com,0680893007,Green Tea,2008-10-20,2023-06-03,silver,2024-11-26 09:35:00,34.0,42.0,6240.0
1231,Oum,F,Oum.se@sunflowermail.com,0870407503,Americano,1990-09-28,2023-06-19,silver,2024-12-03 17:03:00,27.0,44.0,6910.0
1232,Leklek,F,Leklek.hh@dahlia.com,0688980892,Green Tea,2008-01-04,2023-06-10,silver,2024-11-05 15:38:00,55.0,31.0,4610.0
1233,Vivian,F,Vivian.rp@daffodilmail.com,0957282334,Black Tea,2002-01-07,2023-06-06,silver,2024-11-28 11:51:00,32.0,49.0,7275.0
1234,Derwin,M,Derwin.gt@lilymail.com,0613982692,Yuzu Tea,2003-02-26,2023-06-02,silver,2024-12-30 14:44:00,0.0,46.0,7085.0
1235,Cobb,M,Cobb.xi@lotusmail.com,0651665027,Yuzu Tea,1990-11-05,2023-06-02,silver,2024-11-20 16:11:00,40.0,36.0,6105.0
1236,Cartoon,F,Cartoon.ie@irismail.com,0673161274,Jasmine Tea,1973-04-27,2023-06-14,silver,2024-12-16 13:09:00,14.0,38.0,6065.0
1237,Deena,F,Deena.se@irismail.com,0648693960,Mocha,1995-09-24,2023-06-06,silver,2024-12-12 15:14:00,18.0,43.0,6465.0
1238,Angus,M,Angus.oc@rosemail.com,0977600735,Yuzu Tea,1988-01-28,2023-06-14,silver,2024-12-17 15:51:00,13.0,43.0,7735.0
1239,Rory,M,Rory.wu@carnationmail.com,0605251253,Bubble Tea,1987-12-05,2023-06-02,silver,2024-12-04 08:02:00,26.0,48.0,7030.0
1240,Khing,F,Khing.bh@daisymail.com,0958670606,Bubble Tea,1994-08-03,2023-06-13,silver,2024-11-30 07:05:00,30.0,40.0,7285.0
1241,Pompom,F,Pompom.nr@tulipmail.com,0681619149,Americano,1970-08-02,2023-06-01,silver,2024-11-27 13:20:00,33.0,39.0,6435.0
1242,FahSai,F,FahSai.ag@rosemail.com,0964434788,Bubble Tea,2005-01-21,2023-06-02,gold,2024-12-18 08:45:00,12.0,51.0,7435.0
1243,Sly,M,Sly.uq@lilymail.com,0685583005,Yuzu Tea,1973-12-01,2023-06-01,silver,2024-11-22 12:55:00,38.0,30.0,4255.0
1244,Papi,M,Papi.ad@sunflowermail.com,0883728101,Bubble Tea,2006-06-13,2023-06-19,silver,2024-12-06 19:28:00,24.0,32.0,5840.0
1245,Drake,M,Drake.ls@sunflowermail.com,0655517383,Bubble Tea,1992-01-06,2023-06-09,silver,2024-12-06 10:06:00,24.0,33.0,5665.0
1246,Mitzi,F,Mitzi.lp@daisymail.com,0634460959,Bubble Tea,1995-10-14,2023-07-01,silver,2024-12-17 13:27:00,13.0,37.0,7255.0
1247,Jeep,M,Jeep.rj@daffodilmail.com,0826902018,Bubble Tea,2008-03-08,2023-07-02,silver,2024-09-21 10:06:00,100.0,34.0,5435.0
1248,Nana,F,Nana.jt@lilymail.com,0636485441,Bubble Tea,1972-06-07,2023-07-02,silver,2023-12-18 07:40:00,378.0,22.0,2925.0
1249,Got,M,Got.gt@tulipmail.com,0695256978,Bubble Tea,2000-08-25,2023-07-01,silver,2024-12-16 19:53:00,14.0,32.0,5655.0
1250,Carmen,F,Carmen.tx@tulipmail.com,0840982545,Bubble Tea,2004-03-24,2023-07-03,silver,2023-12-25 17:51:00,371.0,29.0,4650.0
1251,Prince,M,Prince.um@dahlia.com,0908462921,Bubble Tea,1994-01-18,2023-07-03,silver,2024-12-18 12:15:00,12.0,31.0,4310.0
1252,Um,F,Um.ni@lilymail.com,0613760718,Bubble Tea,1983-05-06,2023-07-04,silver,2024-09-30 19:01:00,91.0,26.0,4585.0
1253,Gladys,F,Gladys.iq@lilymail.com,0981835277,Green Tea,1992-11-08,2023-07-04,silver,2023-11-24 07:04:00,402.0,20.0,3075.0
1254,Deirdre,F,Deirdre.cz@sunflowermail.com,0960064392,Yuzu Tea,1975-02-19,2023-07-05,silver,2024-09-26 13:25:00,95.0,17.0,2630.0
1255,Frita,F,Frita.rj@dahlia.com,0892244273,Yuzu Tea,1993-04-22,2023-07-04,silver,2023-12-30 15:09:00,366.0,23.0,3065.0
1256,Gingkaew,F,Gingkaew.gy@carnationmail.com,0815719796,Yuzu Tea,1975-07-05,2023-07-02,silver,2024-11-18 15:04:00,42.0,46.0,7325.0
1257,Bua,F,Bua.gw@tulipmail.com,0670374377,Thai Tea,1981-05-01,2023-07-05,silver,2024-12-16 08:50:00,14.0,36.0,5555.0
1258,Buck,M,Buck.xa@lilymail.com,0852816744,Thai Tea,2005-04-18,2023-07-03,silver,2024-10-26 15:23:00,65.0,35.0,5155.0
1259,Dizzy,M,Dizzy.ts@irismail.com,0937544456,Bubble Tea,2006-04-09,2023-07-05,silver,2024-11-12 09:14:00,48.0,42.0,6265.0
1260,Angus,M,Angus.oc@rosemail.com,0850738940,Bubble Tea,1992-12-13,2023-07-01,silver,2023-12-20 13:21:00,376.0,18.0,3490.0
1261,Tipper,F,Tipper.si@tulipmail.com,0972326542,Bubble Tea,1973-04-01,2023-07-06,silver,2024-11-27 08:01:00,33.0,49.0,6765.0
1262,Parn,F,Parn.ck@irismail.com,0854100128,Green Tea,2006-08-01,2023-07-05,silver,2024-08-22 08:39:00,130.0,17.0,2775.0
1263,Jazz,F,Jazz.pw@tulipmail.com,0629477933,Thai Tea,1990-10-14,2023-07-03,silver,2024-12-27 13:26:00,3.0,32.0,5005.0
1264,Ball,M,Ball.wp@daffodilmail.com,0658467537,Iced Latte,1975-01-18,2023-07-08,silver,2024-12-16 12:09:00,14.0,28.0,5520.0
1265,Fahfaah,F,Fahfaah.zt@lilymail.com,0645923186,Bubble Tea,2003-04-26,2023-07-05,silver,2024-11-27 19:48:00,33.0,36.0,6075.0
1266,Lalisa,F,Lalisa.xl@rosemail.com,0994685864,Jasmine Tea,1978-05-23,2023-07-02,silver,2024-09-19 18:53:00,102.0,27.0,5205.0
1267,Ohm,M,Ohm.qi@dahlia.com,0868445166,Latte,1990-07-25,2023-07-04,silver,2023-12-26 09:03:00,370.0,17.0,2815.0
1268,Pompom,F,Pompom.nr@tulipmail.com,0893243146,Thai Tea,1993-12-16,2023-07-06,silver,2024-12-03 12:05:00,27.0,36.0,6010.0
1269,Winnie,F,Winnie.ct@carnationmail.com,0962534461,Bubble Tea,1968-01-19,2023-07-01,silver,2024-12-23 15:18:00,7.0,46.0,6650.0
1270,Fandy,F,Fandy.kp@lilymail.com,0942046411,Bubble Tea,1971-03-10,2023-07-01,silver,2024-11-18 17:40:00,42.0,41.0,5970.0
1271,Maple,F,Maple.ku@lotusmail.com,0823456315,Bubble Tea,1976-02-23,2023-07-01,silver,2024-09-30 21:36:00,91.0,35.0,4325.0
1272,Nan,F,Nan.iq@carnationmail.com,0686453147,Green Tea,2005-04-22,2023-07-03,silver,2024-11-27 19:39:00,33.0,43.0,6855.0
1273,Drake,M,Drake.ls@sunflowermail.com,0860098954,Espresso,1974-11-24,2023-07-01,silver,2024-09-19 06:17:00,102.0,30.0,4820.0
1274,Toey,M,Toey.so@daffodilmail.com,0895550627,Yuzu Tea,2003-12-14,2023-07-13,silver,2024-12-23 16:18:00,7.0,29.0,3080.0
1275,Iya,F,Iya.bh@lilymail.com,0831333170,Bubble Tea,1971-06-02,2023-07-14,silver,2024-12-24 12:03:00,6.0,30.0,4515.0
1276,Belle,F,Belle.xd@lilymail.com,0680103398,Thai Tea,1972-03-08,2023-07-01,silver,2024-12-19 17:46:00,11.0,35.0,5360.0
1277,Buck,M,Buck.xa@lilymail.com,0629279028,Thai Tea,1986-12-21,2023-07-10,silver,2024-10-28 12:38:00,63.0,30.0,3770.0
1278,FahSai,F,FahSai.ag@rosemail.com,0622107126,Bubble Tea,1990-10-01,2023-07-04,silver,2024-11-08 17:26:00,52.0,38.0,6445.0
1279,Opal,F,Opal.vu@rosemail.com,0948674849,Yuzu Tea,1991-07-22,2023-07-02,silver,2024-10-25 18:36:00,66.0,27.0,3755.0
1280,Butch,M,Butch.ri@daffodilmail.com,0825168807,Thai Tea,1988-11-12,2023-07-16,silver,2024-12-09 08:29:00,21.0,33.0,4555.0
1281,Al,M,Al.ks@lotusmail.com,0822259477,Mocha,1993-11-13,2023-07-08,silver,2024-12-02 08:01:00,28.0,35.0,6955.0
1282,Paula,F,Paula.sr@tulipmail.com,0911388081,Latte,1977-07-09,2023-07-04,silver,2024-12-17 12:05:00,13.0,36.0,6590.0
1283,Toon,F,Toon.yj@irismail.com,0649435121,Yuzu Tea,1990-04-14,2023-07-06,silver,2024-10-26 12:15:00,65.0,25.0,5615.0
1284,Moo,F,Moo.hx@daffodilmail.com,0976552886,Yuzu Tea,1979-12-02,2023-07-10,silver,2023-12-30 12:27:00,366.0,26.0,4235.0
1285,Caroline,F,Caroline.km@rosemail.com,0607709671,Thai Tea,1993-11-20,2023-07-12,silver,2024-12-10 14:11:00,20.0,46.0,8665.0
1286,Am,F,Am.xu@irismail.com,0998850718,Yuzu Tea,1993-10-09,2023-07-03,silver,2024-10-14 13:42:00,77.0,38.0,5410.0
1287,Camofrog,M,Camofrog.zm@daisymail.com,0615806552,Bubble Tea,1972-10-22,2023-07-05,silver,2024-12-18 18:05:00,12.0,35.0,5645.0
1288,Belle,F,Belle.xd@lilymail.com,0940441723,Thai Tea,1980-07-23,2023-07-12,silver,2024-11-21 12:25:00,39.0,44.0,6245.0
1289,Meow,F,Meow.zi@dahlia.com,0627825018,Bubble Tea,1971-11-24,2023-07-01,silver,2024-12-09 14:18:00,21.0,36.0,5715.0
1290,Boomer,M,Boomer.aa@tulipmail.com,0936883116,Yuzu Tea,1974-03-24,2023-07-02,silver,2023-12-15 16:46:00,381.0,18.0,2760.0
1291,Claudia,F,Claudia.vu@rosemail.com,0972357006,Latte,1973-03-07,2023-07-06,silver,2024-12-23 18:47:00,7.0,32.0,4965.0
1292,Rose,F,Rose.bk@rosemail.com,0863178825,Green Tea,1994-11-11,2023-07-14,silver,2024-10-08 17:20:00,83.0,34.0,4885.0
1293,Gin,F,Gin.xj@lotusmail.com,0895512529,Green Tea,2006-10-26,2023-07-03,silver,2024-12-11 16:14:00,19.0,33.0,7665.0
1294,Boris,M,Boris.pa@carnationmail.com,0923627238,Yuzu Tea,2000-11-06,2023-07-12,silver,2024-12-23 11:23:00,7.0,35.0,5540.0
1295,Tia,F,Tia.iy@carnationmail.com,0847523546,Yuzu Tea,1981-05-10,2023-07-05,silver,2023-12-30 17:06:00,366.0,35.0,6040.0
1296,Maliwan,F,Maliwan.ar@sunflowermail.com,0686142066,Thai Tea,2003-02-27,2023-07-03,silver,2023-12-25 17:26:00,371.0,16.0,2105.0
1297,Pon,M,Pon.wk@lilymail.com,0888651237,Bubble Tea,1975-06-17,2023-07-01,silver,2024-12-09 15:04:00,21.0,37.0,5200.0
1298,Savannah,F,Savannah.sa@dahlia.com,0671625449,Green Tea,1979-01-02,2023-07-16,silver,2024-12-12 19:56:00,18.0,41.0,6740.0
1299,Pun,F,Pun.ax@lilymail.com,0630583595,Bubble Tea,1992-12-03,2023-07-03,silver,2024-11-25 15:56:00,35.0,35.0,5815.0
1300,Moss,M,Moss.jr@daisymail.com,0961663636,Green Tea,1992-10-11,2023-07-03,silver,2024-12-12 12:45:00,18.0,33.0,4670.0
1301,Namfon,F,Namfon.po@sunflowermail.com,0983339558,Yuzu Tea,1984-12-22,2023-07-09,silver,2023-12-27 09:26:00,369.0,21.0,3180.0
1302,Sprinkle,F,Sprinkle.eg@sunflowermail.com,0620922258,Jasmine Tea,1990-12-06,2023-07-03,silver,2024-12-13 12:20:00,17.0,45.0,7745.0
1303,Mim,F,Mim.qg@tulipmail.com,0938584137,Iced Latte,2005-01-19,2023-07-03,silver,2024-11-27 10:46:00,33.0,33.0,5265.0
1304,Aun,F,Aun.qy@lotusmail.com,0669868047,Iced Latte,1976-09-17,2023-07-03,silver,2023-12-28 13:22:00,368.0,21.0,4070.0
1305,Axel,M,Axel.cs@carnationmail.com,0687937129,Bubble Tea,1974-10-19,2023-07-01,silver,2023-12-26 14:02:00,370.0,21.0,3280.0
1306,Merengue,F,Merengue.gu@irismail.com,0920290905,Bubble Tea,1988-07-13,2023-07-10,silver,2024-12-11 16:18:00,19.0,36.0,6610.0
1307,Dora,F,Dora.cl@lilymail.com,0642398022,Green Tea,1967-01-26,2023-07-06,silver,2024-12-26 07:59:00,4.0,38.0,6230.0
1308,Willow,F,Willow.bl@rosemail.com,0615178784,Thai Tea,1989-11-17,2023-07-04,silver,2024-11-30 14:18:00,30.0,44.0,8445.0
1309,Bow,F,Bow.qw@irismail.com,0985279266,Bubble Tea,2002-01-22,2023-07-01,silver,2024-11-14 12:20:00,46.0,40.0,5575.0
1310,Iggly,M,Iggly.at@daisymail.com,0938147700,Yuzu Tea,1991-04-25,2023-07-05,silver,2024-12-15 14:19:00,15.0,39.0,4910.0
1311,Paolo,M,Paolo.hg@lilymail.com,0698977884,Yuzu Tea,1994-02-22,2023-08-01,silver,2024-11-14 19:50:00,46.0,33.0,4090.0
1312,Yam,F,Yam.yx@tulipmail.com,0811051826,Thai Tea,1973-03-26,2023-08-02,silver,2024-12-29 10:03:00,1.0,38.0,4520.0
1313,Tee,M,Tee.ef@daisymail.com,0837953875,Yuzu Tea,1991-01-04,2023-08-02,silver,2024-12-13 09:20:00,17.0,42.0,6000.0
1314,Pam,F,Pam.dp@dahlia.com,0953003183,Bubble Tea,1989-05-17,2023-08-03,silver,2024-12-06 15:44:00,24.0,24.0,3535.0
1315,Aye,F,Aye.ru@irismail.com,0671990115,Thai Tea,1972-03-12,2023-08-01,silver,2024-10-11 16:57:00,80.0,24.0,4065.0
1316,Cheri,F,Cheri.ef@lotusmail.com,0660853832,Americano,1998-02-02,2023-08-03,silver,2024-12-02 16:48:00,28.0,29.0,3890.0
1317,Caroline,F,Caroline.km@rosemail.com,0909091420,Nitro Flat White,1992-03-02,2023-08-04,silver,2024-10-18 15:45:00,73.0,28.0,6685.0
1318,Nara,F,Nara.xs@daisymail.com,0880658324,Bubble Tea,1996-04-08,2023-08-03,silver,2024-11-07 13:41:00,53.0,26.0,3925.0
1319,Pannee,F,Pannee.gp@irismail.com,0849832098,Yuzu Tea,1970-07-11,2023-08-04,silver,2023-12-09 09:45:00,387.0,15.0,2675.0
1320,Cranston,M,Cranston.uw@carnationmail.com,0656487818,Bubble Tea,1979-07-06,2023-08-04,silver,2024-11-19 12:36:00,41.0,27.0,4410.0
1321,Pim,F,Pim.uf@irismail.com,0935575679,Black Tea,1974-07-18,2023-08-07,silver,2024-12-24 12:38:00,6.0,26.0,3595.0
1322,Poppy,F,Poppy.nw@tulipmail.com,0642083820,Bubble Tea,1992-05-24,2023-08-04,silver,2024-11-30 18:40:00,30.0,34.0,4660.0
1323,Got,M,Got.gt@tulipmail.com,0627816781,Bubble Tea,1972-09-08,2023-08-07,silver,2024-09-02 18:58:00,119.0,32.0,5380.0
1324,Jib,F,Jib.dq@dahlia.com,0974063108,Yuzu Tea,1995-07-25,2023-08-04,silver,2024-12-16 07:52:00,14.0,32.0,4810.0
1325,Marina,F,Marina.os@lilymail.com,0845856912,Bubble Tea,1995-10-06,2023-08-02,silver,2024-09-19 12:32:00,102.0,20.0,3870.0
1326,Pashmina,F,Pashmina.cg@daisymail.com,0861419806,Bubble Tea,1974-09-25,2023-08-05,silver,2024-12-24 16:27:00,6.0,44.0,7900.0
1327,Zung,F,Zung.ui@sunflowermail.com,0673428404,Latte,2007-05-09,2023-08-04,silver,2024-11-18 15:13:00,42.0,30.0,6140.0
1328,Dom,M,Dom.jo@lotusmail.com,0834914300,Yuzu Tea,1991-01-24,2023-08-05,silver,2024-11-21 18:11:00,39.0,33.0,6185.0
1329,Jeremiah,M,Jeremiah.bx@rosemail.com,0648137942,Green Tea,2008-07-04,2023-08-03,silver,2023-12-24 08:07:00,372.0,22.0,4550.0
1330,Pon,M,Pon.wk@lilymail.com,0908429956,Yuzu Tea,1986-01-22,2023-08-05,silver,2024-12-21 16:12:00,9.0,33.0,5165.0
1331,Lalida,F,Lalida.hs@lilymail.com,0984436118,Yuzu Tea,1992-04-20,2023-08-03,silver,2024-11-15 08:05:00,45.0,29.0,3785.0
1332,Peanut,F,Peanut.ni@daisymail.com,0949108180,Green Tea,1973-08-15,2023-08-02,silver,2024-11-21 09:36:00,39.0,26.0,4865.0
1333,Boris,M,Boris.pa@carnationmail.com,0841854057,Yuzu Tea,2001-06-11,2023-08-03,silver,2024-12-03 09:28:00,27.0,28.0,4150.0
1334,Win,M,Win.ct@irismail.com,0925641000,Thai Tea,1976-06-27,2023-08-03,silver,2024-12-24 12:06:00,6.0,28.0,6185.0
1335,Harry,M,Harry.zd@tulipmail.com,0973803143,Mocha,1986-04-07,2023-08-07,silver,2023-12-31 20:24:00,365.0,22.0,3695.0
1336,Mathilda,F,Mathilda.vw@carnationmail.com,0602859925,Bubble Tea,1990-09-06,2023-08-03,silver,2024-12-04 16:45:00,26.0,35.0,5755.0
1337,Aim,F,Aim.sp@sunflowermail.com,0917153636,Bubble Tea,2003-02-01,2023-08-06,silver,2024-12-04 10:48:00,26.0,34.0,6535.0
1338,Bluebear,F,Bluebear.hr@tulipmail.com,0896089089,Thai Tea,2001-05-06,2023-08-04,silver,2024-12-03 09:13:00,27.0,34.0,6105.0
1339,Goldie,F,Goldie.cs@tulipmail.com,0990925042,Cappuccino,1993-01-14,2023-08-04,silver,2023-11-19 16:27:00,407.0,16.0,2215.0
1340,Admiral,M,Admiral.ck@dahlia.com,0828734759,Bubble Tea,1999-06-02,2023-08-13,silver,2024-12-04 19:26:00,26.0,41.0,5785.0
1341,Tawan,M,Tawan.sp@lilymail.com,0934947326,Thai Tea,1973-05-24,2023-08-04,silver,2024-12-18 10:12:00,12.0,40.0,6900.0
1342,Poncho,M,Poncho.ke@lotusmail.com,0689444610,Thai Tea,1984-06-21,2023-08-07,silver,2024-08-31 12:53:00,121.0,20.0,2915.0
1343,Rhonda,F,Rhonda.yn@irismail.com,0955017575,Mocha,2005-04-15,2023-08-09,silver,2024-11-24 11:44:00,36.0,47.0,8930.0
1344,Penelope,F,Penelope.gm@tulipmail.com,0650239679,Bubble Tea,1992-06-23,2023-08-03,silver,2024-12-17 19:27:00,13.0,34.0,5575.0
1345,Gam,F,Gam.zb@carnationmail.com,0641174893,Bubble Tea,1991-11-07,2023-08-05,silver,2024-10-28 18:10:00,63.0,30.0,5180.0
1346,Reneigh,F,Reneigh.ul@carnationmail.com,0891285855,Bubble Tea,1974-04-09,2023-08-01,silver,2024-12-02 19:18:00,28.0,33.0,5950.0
1347,Angus,M,Angus.oc@rosemail.com,0916689219,Thai Tea,1992-09-08,2023-08-05,silver,2024-12-25 07:30:00,5.0,29.0,4345.0
1348,Egbert,M,Egbert.xj@rosemail.com,0800599818,Yuzu Tea,1990-12-20,2023-08-11,silver,2024-12-21 18:48:00,9.0,25.0,3635.0
1349,Khim,F,Khim.fr@sunflowermail.com,0934365299,Yuzu Tea,2008-02-25,2023-08-02,silver,2024-12-06 13:49:00,24.0,26.0,4840.0
1350,Bangle,F,Bangle.zr@dahlia.com,0877123519,Bubble Tea,1975-06-08,2023-08-05,silver,2024-10-02 14:00:00,89.0,23.0,3315.0
1351,Sly,M,Sly.uq@lilymail.com,0821027421,Bubble Tea,2008-04-05,2023-08-04,silver,2024-11-29 17:48:00,31.0,34.0,5365.0
1352,Pudge,M,Pudge.xs@irismail.com,0860054950,Latte,1987-05-20,2023-08-05,silver,2024-11-01 09:13:00,59.0,25.0,2950.0
1353,Palm,M,Palm.ep@dahlia.com,0833134667,Bubble Tea,1996-10-22,2023-08-13,silver,2024-11-30 08:58:00,30.0,36.0,5800.0
1354,Earth,M,Earth.lg@tulipmail.com,0621392849,Yuzu Tea,1973-03-13,2023-08-02,silver,2024-12-06 14:04:00,24.0,35.0,4550.0
1355,Ike,M,Ike.pb@carnationmail.com,0624588750,Yuzu Tea,1996-09-28,2023-08-20,silver,2024-11-24 12:22:00,36.0,29.0,4565.0
1356,Pun,F,Pun.ax@lilymail.com,0861141654,Green Tea,1988-04-21,2023-08-02,silver,2024-11-11 10:41:00,49.0,28.0,4240.0
1357,Deirdre,F,Deirdre.cz@sunflowermail.com,0828970598,Mocha,2002-07-08,2023-08-05,silver,2024-12-05 16:27:00,25.0,29.0,4605.0
1358,Ple,F,Ple.ae@tulipmail.com,0837308651,Bubble Tea,2000-02-09,2023-08-11,silver,2024-12-20 15:33:00,10.0,25.0,3845.0
1359,Melba,F,Melba.xw@lilymail.com,0945999683,Bubble Tea,2005-08-11,2023-08-06,silver,2024-08-01 07:59:00,151.0,24.0,4025.0
1360,Marina,F,Marina.os@lilymail.com,0973697750,Bubble Tea,1973-08-20,2023-08-07,silver,2024-10-23 11:14:00,68.0,24.0,4190.0
1361,Rodeo,M,Rodeo.er@dahlia.com,0817570602,Yuzu Tea,1988-05-19,2023-08-14,silver,2024-12-23 11:41:00,7.0,28.0,4755.0
1362,Bow,F,Bow.qw@irismail.com,0996981653,Green Tea,1973-04-08,2023-08-04,silver,2024-12-28 12:52:00,2.0,34.0,4930.0
1363,Wendy,F,Wendy.xn@lilymail.com,0878721819,Jasmine Tea,1989-11-18,2023-08-17,silver,2024-10-25 12:20:00,66.0,27.0,3285.0
1364,Nim,F,Nim.xj@daffodilmail.com,0940967285,Iced Latte,2001-09-22,2023-08-05,silver,2024-12-17 18:38:00,13.0,25.0,3770.0
1365,Goose,M,Goose.ke@carnationmail.com,0902281624,Bubble Tea,1987-10-08,2023-08-16,silver,2024-10-01 10:41:00,90.0,27.0,3665.0
1366,Eugene,M,Eugene.xa@daisymail.com,0641651447,Thai Tea,1976-06-24,2023-08-21,silver,2024-09-13 19:19:00,108.0,30.0,4685.0
1367,Aun,M,Aun.xe@sunflowermail.com,0641592900,Bubble Tea,1975-10-26,2023-08-01,silver,2023-12-30 18:00:00,366.0,15.0,2610.0
1368,Golf,M,Golf.rd@carnationmail.com,0601815377,Americano,1966-11-02,2023-08-12,silver,2024-11-29 19:53:00,31.0,26.0,3925.0
1369,Hazel,F,Hazel.hj@tulipmail.com,0877397774,Americano,1993-02-28,2023-08-04,silver,2024-12-14 14:19:00,16.0,34.0,4000.0
1370,Cobb,M,Cobb.xi@lotusmail.com,0926014368,Green Tea,1991-01-05,2023-08-08,silver,2024-12-24 12:18:00,6.0,34.0,4650.0
1371,Tawan,M,Tawan.sp@lilymail.com,0898173024,Latte,1987-12-09,2023-08-06,silver,2024-10-25 18:21:00,66.0,20.0,3785.0
1372,Flora,F,Flora.ga@dahlia.com,0964531289,Thai Tea,2003-02-19,2023-08-11,silver,2024-10-25 08:49:00,66.0,33.0,4720.0
1373,Gingkaew,F,Gingkaew.gy@carnationmail.com,0801814795,Green Tea,1978-12-08,2023-08-21,silver,2024-11-02 11:12:00,58.0,26.0,4415.0
1374,Ann,F,Ann.ci@carnationmail.com,0846403060,Green Tea,2005-12-06,2023-08-04,silver,2024-12-21 18:31:00,9.0,40.0,7000.0
1375,Zim,F,Zim.uy@dahlia.com,0641339261,Yuzu Tea,1971-04-21,2023-08-07,silver,2024-12-16 13:35:00,14.0,28.0,4835.0
1376,Portia,F,Portia.hw@lilymail.com,0903921000,Yuzu Tea,2004-05-14,2023-09-01,silver,2024-12-27 10:45:00,3.0,21.0,2590.0
1377,James,M,James.dj@rosemail.com,0689805383,Iced Latte,1976-12-11,2023-09-01,silver,2024-12-02 08:00:00,28.0,26.0,4000.0
1378,Alli,F,Alli.ex@lilymail.com,0930594165,Yuzu Tea,1984-04-05,2023-09-01,silver,2024-11-22 09:20:00,38.0,23.0,3435.0
1379,Yum,F,Yum.wc@daisymail.com,0641715570,Bubble Tea,1977-12-16,2023-09-01,silver,2024-10-31 13:59:00,60.0,14.0,2115.0
1380,Barold,M,Barold.lf@daffodilmail.com,0822494830,Yuzu Tea,1990-04-27,2023-09-01,silver,2024-10-01 09:38:00,90.0,11.0,1165.0
1381,Got,M,Got.gt@tulipmail.com,0698741284,Bubble Tea,2004-08-05,2023-09-02,silver,2024-11-30 12:10:00,30.0,28.0,4455.0
1382,Noon,F,Noon.pj@sunflowermail.com,0644583051,Yuzu Tea,1999-08-19,2023-09-03,silver,2024-12-02 13:01:00,28.0,23.0,3430.0
1383,Gayle,F,Gayle.bn@lilymail.com,0961687392,Yuzu Tea,1974-01-05,2023-09-01,silver,2024-12-07 17:22:00,23.0,20.0,3920.0
1384,Goose,M,Goose.ke@carnationmail.com,0804496502,Thai Tea,1993-12-21,2023-09-01,silver,2024-11-20 13:04:00,40.0,13.0,1925.0
1385,Freya,F,Freya.nn@irismail.com,0831175766,Green Tea,1988-02-23,2023-09-01,silver,2024-12-24 17:31:00,6.0,21.0,2355.0
1386,Gabi,F,Gabi.xw@carnationmail.com,0905727277,Iced Latte,2002-06-19,2023-09-03,silver,2024-12-26 07:21:00,4.0,31.0,4490.0
1387,Maddie,F,Maddie.ux@tulipmail.com,0891443139,Yuzu Tea,1974-06-19,2023-09-02,silver,2024-10-02 08:09:00,89.0,14.0,1820.0
1388,Tarn,F,Tarn.kj@daisymail.com,0880666045,Nitro Flat White,1971-06-21,2023-09-04,silver,2024-09-25 15:05:00,96.0,17.0,2975.0
1389,Flora,F,Flora.ga@dahlia.com,0615170098,Bubble Tea,2005-02-14,2023-09-01,silver,2024-11-28 08:29:00,32.0,27.0,3665.0
1390,Ae,F,Ae.bn@lotusmail.com,0808536339,Iced Latte,1980-11-01,2023-09-01,silver,2024-12-04 09:00:00,26.0,18.0,3900.0
1391,Neng,M,Neng.qr@irismail.com,0698841218,Bubble Tea,2005-11-19,2023-09-07,silver,2024-11-29 16:31:00,31.0,23.0,3420.0
1392,Bob,M,Bob.ne@daffodilmail.com,0967182060,Thai Tea,1970-05-06,2023-09-04,silver,2024-12-14 15:25:00,16.0,21.0,4220.0
1393,Erik,M,Erik.jz@sunflowermail.com,0967955896,Bubble Tea,1973-11-20,2023-09-07,silver,2024-12-17 09:42:00,13.0,28.0,4180.0
1394,Ua,F,Ua.yy@lilymail.com,0820152068,Bubble Tea,1990-10-05,2023-09-11,silver,2024-10-28 20:01:00,63.0,22.0,4325.0
